WMSREC    O 20210311072234PUMA                CN   Receipt Outbound                                  
RECHDA          3400578176                              PUMA           2021022802515883_830030                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    D6001                                                                                                                                                                                                                                                                                                   
RECDTA3400578176          000160                             370376070150                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00160                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000170                             595537010110                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00170                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000180                             370325070150                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00180                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000190                             363717010260                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00190                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000200                             364977020260                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00200                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000210                             372423010160                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00210                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000220                             907143100100                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00220                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000230                             372423020160                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00230                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000240                             372611060210                                    2                                                                                                                                                                                                                                                                                                                                                               3700577352                    00240                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000250                             372611060260                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00250                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000260                             907143110110                                    3                                                                                                                                                                                                                                                                                                                                                               3700577352                    00260                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000270                             370076020240                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00270                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000280                             366487080150                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00280                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000290                             366487080170                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00290                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000300                             022546010120                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00300                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000310                             582875010130                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00310                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000320                             582875030130                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00320                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000330                             191071030150                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00330                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000340                             191071030160                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00340                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000350                             191071040160                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00350                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000360                             076927010100                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00360                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000370                             371475010240                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00370                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000380                             371582020240                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00380                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000390                             192581020170                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00390                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000400                             372205010180                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00400                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000410                             374211010240                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00410                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000420                             580823010130                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00420                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000430                             373027050240                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00430                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000440                             587003010150                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00440                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000450                             907710010100                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00450                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000460                             588736020120                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00460                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000470                             582961010140                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00470                                                                                                                                                                                                                                                                                 
RECDTA3400578176          000480                             907134160130                                    1                                                                                                                                                                                                                                                                                                                                                               3700577352                    00480                                                                                                                                                                                                                                                                                 
RECTR0000000049
